ProductID,GROSS_TURNOVER,AMOUNT,Invoice_count,Main_account_count,ProdCat1,ProdCat2,%Gross_Turnover,Cum_%Gross_Turnover
7857028526,1470.18,6,1,1,Digital Transformation Services,Remote Work Solutions,0.0017466620715722748,91.18088897630207
4366397016,1470.0,1,1,1,Business Solutions,Contact Center Solutions,0.0017464482207697313,91.18263542452284
4322801625,1469.7394,11,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017461386123300492,91.18438156313518
4456110734,1469.469,6,1,1,IoT and Smart Solutions,Fleet Management Solutions,0.001745817360902229,91.18612738049607
7457096,1468.3032,42,1,1,Television and Entertainment,Kids Entertainment Packages,0.0017444323205377573,91.18787181281661
34600022,1468.2217,51,1,1,Network and Infrastructure,Network Consulting Services,0.0017443354936466059,91.18961614831025
RFVL506,1467.5904,1,1,1,Mobile Services,Mobile Plans (Postpaid),0.001743585471359686,91.19135973378161
4215002015,1465.9128,3,1,1,Digital Transformation Services,Cloud-native Development,0.001741592381879983,91.19310132616349
4322008095,1465.8184999999999,16,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017414803478206506,91.1948428065113
7897103029,1465.3994,8,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017409824318687292,91.19658378894317
2333445030,1465.2307,4321,1,1,Television and Entertainment,Premium TV Channels,0.0017407820061443456,91.19832457094931
30641035,1465.0655,6,1,1,Network and Infrastructure,Network Consulting Services,0.0017405857386300113,91.20006515668794
4013000100,1464.422,2,1,1,Digital Transformation Services,Cloud-native Development,0.0017398212220109193,91.20180497790996
4371894633,1464.312,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0017396905354093654,91.20354466844537
7818401535,1464.2374,2,1,1,Network and Infrastructure,Network Infrastructure Services,0.001739601906132311,91.20528427035151
3356016305,1464.0593999999999,12,1,1,Television and Entertainment,Kids Entertainment Packages,0.001739390431449796,91.20702366078297
34296022,1463.6669,21,1,1,Network and Infrastructure,Network Consulting Services,0.0017389241178942506,91.20876258490085
4350927539,1463.18,1,1,1,Television and Entertainment,Movie Subscription Packages,0.0017383456514733712,91.21050093055233
4522100853,1462.5,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0017375377706637632,91.212238468323
980418369,1461.9649,4,1,1,Network and Infrastructure,Network Consulting Services,0.001736902039750203,91.21397537036275
7921050462,1461.6834,39,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0017365676008562255,91.2157119379636
3391950501,1461.6154,9,1,1,Data and Analytics,Data Analytics Services,0.0017364868127752646,91.21744842477638
7824854655,1461.4324,2,1,1,Network and Infrastructure,Network Integration Services,0.0017362693977926791,91.21918469417417
34650018,1461.2223,31,1,1,Network and Infrastructure,Network Consulting Services,0.0017360197863837106,91.22092071396055
7524644097,1461.1968,1,1,1,Network and Infrastructure,Network Integration Services,0.0017359894908533502,91.2226567034514
7270939069,1461.0934,1,1,1,Cloud and Hosting Services,Application Hosting Services,0.0017358666454478893,91.22439257009685
7857003198,1460.7726,2,1,1,Digital Transformation Services,Remote Work Solutions,0.0017354855157953569,91.22612805561265
2125412040,1460.7591,753,1,1,Television and Entertainment,Premium TV Channels,0.001735469476985166,91.22786352508963
722605004,1460.7138,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.001735415657866526,91.2295989407475
4371200010,1460.0761,10,1,1,Network and Infrastructure,Network Equipment Sales,0.0017346580319955159,91.23133359877949
3356985041,1460.055,6,1,1,Network and Infrastructure,Network Design Services,0.001734632963929218,91.23306823174342
JS2 1563,1459.955,1,1,1,Broadband and Internet Services,4G Services,0.0017345141579278049,91.23480274590135
31860006,1459.6342,28,1,1,Television and Entertainment,Mobile TV Services,0.0017341330282752722,91.23653687892963
34676339,1459.5917,14,1,1,Network and Infrastructure,Network Consulting Services,0.0017340825357246717,91.23827096146535
1002,1459.272,101,1,1,Data and Analytics,Data Analytics Services,0.0017337027129381546,91.24000466417829
JS0 709,1459.2152,1,1,1,Broadband and Internet Services,4G Services,0.0017336352311293523,91.24173829940942
4323914680,1458.9649,13,1,1,Mobile Services,Mobile Plans (Prepaid),0.001733337859707816,91.24347163726912
353975160,1458.84,4,1,1,Business Solutions,Workforce Management Solutions,0.001733189471012051,91.24520482674014
3467600985,1457.9985,6,1,1,Security and Privacy,Access Control Solutions,0.0017321897185101614,91.24693701645865
4012591054,1457.809,1,1,1,Digital Transformation Services,Cloud-native Development,0.0017319645811374837,91.24866898103978
4522100526,1457.5,1,1,1,Network and Infrastructure,Network Monitoring Services,0.001731597470593118,91.25040057851038
1020007888,1457.1499,100,1,1,Cloud and Hosting Services,Application Hosting Services,0.0017311815307821713,91.25213176004117
2525420000,1457.113,489,1,1,Television and Entertainment,Premium TV Channels,0.0017311376913676502,91.25386289773253
10000884796,1456.56,5,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0017304806941798366,91.25559337842671
7936000368,1456.4753,185,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0017303800654966401,91.2573237584922
3356985143,1456.4088000000002,2,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.0017303010595057008,91.25905405955172
4526009542,1456.0695,9,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017298979507429065,91.26078395750245
7825005092,1455.9566,4,1,1,Security and Privacy,Access Control Solutions,0.0017297638187673112,91.26251372132123
3220016280,1455.4564,3,1,1,Devices and Accessories,Network switches,0.001729169551148244,91.26424289087238
1010,1455.2801,65,1,1,Data and Analytics,Data Analytics Services,0.0017289600961677529,91.26597185096855
2160430000,1455.2394,13,1,1,Television and Entertainment,Premium TV Channels,0.0017289117421251778,91.26770076271067
7921181302,1454.5697,144,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0017281160983337158,91.26942887880901
3467602132,1453.9902,1,1,1,Security and Privacy,Access Control Solutions,0.001727427617555528,91.27115630642656
4419003088,1453.8243,3,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0017272305183991838,91.27288353694496
2796910040,1453.7525,82,1,1,Business Solutions,Managed IT Services,0.0017271452156901693,91.27461068216066
9136714067,1453.32,10,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0017266313797340584,91.2763373135404
357861751,1453.2672,1,1,1,Business Solutions,Workforce Management Solutions,0.0017265686501653126,91.27806388219057
3359482141,1453.1958,23,1,1,Television and Entertainment,Kids Entertainment Packages,0.0017264838226803039,91.27979036601324
4486804593,1452.99,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.001726239319929396,91.28151660533318
2120416045,1452.911,641,1,1,Television and Entertainment,Premium TV Channels,0.00172614546318828,91.28324275079638
7886328475,1451.8663999999999,12,1,1,Mobile Services,Mobile Device Management (MDM),0.0017249044156975202,91.28496765521207
7897120125,1451.328,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0017242647641859132,91.28669191997626
4325804446,1451.2199,27,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017241363348983862,91.28841605631116
7828102921,1450.8987,26,1,1,Cloud and Hosting Services,Application Hosting Services,0.001723754730021848,91.29013981104119
6398613349,1450.4022,1,1,1,Cloud and Hosting Services,Platform as a Service (PaaS),0.0017231648582248327,91.2918629758994
480611004,1450.1492,12,1,1,Business Solutions,Digital Workspace Solutions,0.0017228642790412581,91.29358584017845
8737915075,1450.1096,16,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0017228172318646986,91.29530865741032
5642008708,1449.497,4,1,1,Security and Privacy,Digital ID Services,0.0017220894263000434,91.29703074683661
4480911068,1449.2772,2,1,1,Devices and Accessories,Network switches,0.0017218282907089377,91.29875257512732
4480909712,1449.2567,11,1,1,Devices and Accessories,Network switches,0.001721803935478648,91.3004743790628
7812369880,1449.0003000000002,190,1,1,Cloud and Hosting Services,Hybrid Cloud Services,0.0017214993168910254,91.30219587837969
353965160,1448.919,2,1,1,Business Solutions,Workforce Management Solutions,0.0017214027276118767,91.3039172811073
4017918927950,1448.696,3,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0017211377902287257,91.30563841889753
31841004,1448.6605,25,1,1,Television and Entertainment,Mobile TV Services,0.0017210956140982243,91.30735951451163
3322060880,1448.566,19,1,1,Network and Infrastructure,Network Infrastructure Services,0.0017209833424268889,91.30908049785405
7857033252,1448.46,2,1,1,Security and Privacy,Cybersecurity Solutions,0.0017208574080653913,91.31080135526211
RFKF1005,1448.4015,1,1,1,Mobile Services,Mobile Plans (Postpaid),0.0017207879065545646,91.31252214316866
4006202303,1448.384,10,1,1,Digital Transformation Services,Cloud-native Development,0.0017207671155043177,91.31424291028416
4016460291,1448.2224,77,1,1,Data and Analytics,Data Analytics Services,0.0017205751250060344,91.31596348540917
4210201602,1448.1798,4,1,1,Network and Infrastructure,Wholesale Telecom Services,0.001720524513649432,91.31768400992281
4330700335,1448.0365,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017203542646494075,91.31940436418746
7517902005,1447.8747999999998,34,1,1,Network and Infrastructure,Network Maintenance Services,0.0017201621553451227,91.32112452634281
461090306,1447.65,1,1,1,Business Solutions,Digital Workspace Solutions,0.0017198950794539468,91.32284442142227
JRRR2230,1445.7338,3,1,1,Television and Entertainment,News Subscription Packages,0.0017176185188548727,91.32456203994113
JSFN1020,1445.3475,1,1,1,Broadband and Internet Services,4G Services,0.0017171595712714145,91.3262791995124
353892100,1445.3106,9,1,1,Business Solutions,Workforce Management Solutions,0.0017171157318568934,91.32799631524425
4323399139,1444.67,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017163546606118422,91.32971266990486
RIBI5112,1444.32,2,1,1,Mobile Services,Mobile Plans (Postpaid),0.0017159388396068968,91.33142860874447
10001147307,1444.284,8,1,1,Television and Entertainment,Mobile TV Services,0.0017158960694463885,91.33314450481392
5657051698,1443.9913,38,1,1,Security and Privacy,Cybersecurity Solutions,0.0017155483242802525,91.3348600531382
4371896033,1443.9585,2,1,1,Network and Infrastructure,Network Monitoring Services,0.0017155093559117892,91.33657556249412
325464114,1443.6656,1,1,1,Business Solutions,Digital Workspace Solutions,0.001715161373133651,91.33829072386725
744604224,1443.2193000000002,21,1,1,Mobile Services,Family Mobile Plans,0.0017146311419493452,91.3400053550092
2460806000,1443.2168,2555,1,1,Business Solutions,Managed IT Services,0.0017146281717993095,91.341719983181
422213226,1443.0976,11,1,1,Network and Infrastructure,Network Infrastructure Services,0.0017144865550456257,91.34343446973604
JSF 1212,1442.5714,2,1,1,Broadband and Internet Services,4G Services,0.0017138613978661908,91.3451483311339
357864125,1442.3062,1,1,1,Business Solutions,Workforce Management Solutions,0.001713546324350444,91.34686187745825
JSU 60Z,1442.028,49,1,1,Broadband and Internet Services,4G Services,0.0017132158060545132,91.3485750932643
323411316,1442.0,1,1,1,Business Solutions,Digital Workspace Solutions,0.0017131825403741174,91.35028827580467
5702643391,1441.67,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017127904805694552,91.35200106628524
4522100819,1441.3056,3,1,1,Network and Infrastructure,Network Monitoring Services,0.001712357551500306,91.35371342383674
34686176,1441.152,18,1,1,Network and Infrastructure,Network Consulting Services,0.001712175065482136,91.35542559890222
2100408080,1440.8606,1170,1,1,Television and Entertainment,Premium TV Channels,0.001711828864794019,91.35713742776701
7517614306,1440.6579,16,1,1,Network and Infrastructure,Network Maintenance Services,0.0017115880450291549,91.35884901581204
7821214780,1440.6300999999999,12,1,1,Devices and Accessories,Data Center Equipment - Servers,0.001711555016960762,91.36056057082901
2120408035,1440.1808,2548,1,1,Television and Entertainment,Premium TV Channels,0.0017110212215964138,91.3622715920506
6398215051,1440.0828,1,1,1,Cloud and Hosting Services,Platform as a Service (PaaS),0.0017109047917150291,91.36398249684233
980419706,1440.0,57,1,1,Communication Tools,Web Conferencing Services,0.0017108064203458593,91.36569330326267
4323399448,1439.919,1,1,1,Mobile Services,Mobile Plans (Prepaid),0.001710710187484715,91.36740401345016
4502759006,1439.7307999999998,5,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017104865945900554,91.36911450004474
4375100537,1439.2,7,1,1,Devices and Accessories,Network switches,0.0017098559723345561,91.37082435601708
405495354,1439.1183,167,1,1,Business Solutions,Digital Workspace Solutions,0.0017097589078314017,91.37253411492492
2420910000,1439.1,1170,1,1,Business Solutions,Managed IT Services,0.001709737166333143,91.37424385209125
4371896052,1438.9395,2,1,1,Network and Infrastructure,Network Monitoring Services,0.0017095464827008753,91.37595339857396
4323914684,1438.4228,10,1,1,Mobile Services,Mobile Plans (Prepaid),0.001708932612091575,91.37766233118604
7826105315,1438.0828,1,1,1,Business Solutions,Digital Workspace Solutions,0.0017085286716867708,91.37937085985773
7517800916,1437.5692999999999,13,1,1,Network and Infrastructure,Network Maintenance Services,0.0017079186028695157,91.3810787784606
4330701912,1437.3774,37,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0017076906141528048,91.38278646907476
4325804700,1437.2579,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.001707548640981116,91.38449401771574
4367984656,1436.4641000000001,27,1,1,Devices and Accessories,Data Center Equipment - Rack Solutions,0.0017066055589419005,91.38620062327468
3390997120,1435.7307,9,1,1,Network and Infrastructure,Network Design Services,0.0017057342357275382,91.3879063575104
4210201314,1435.645,12,1,1,Digital Transformation Services,Cloud-native Development,0.0017056324189843272,91.38961198992939
1017044579,1435.5986,1,1,1,Security and Privacy,Access Control Solutions,0.0017055772929996718,91.39131756722239
8037000017,1435.4714000000001,30,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0017054261717658744,91.39302299339415
4322822419,1435.4477,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.0017053980147435396,91.3947283914089
3130139810,1435.219,4,1,1,Network and Infrastructure,Network Design Services,0.0017051263054183084,91.39643351771433
3130210026,1435.2144,6,1,1,Network and Infrastructure,Network Design Services,0.0017051208403422436,91.39813863855467
7936025440,1435.0484999999999,12,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.001704923741185899,91.39984356229586
4333957835,1434.9859999999999,21,1,1,Mobile Services,Mobile Plans (Prepaid),0.001704849487435016,91.4015484117833
12300114,1434.68,2,1,1,Television and Entertainment,Mobile TV Services,0.0017044859410706927,91.40325289772437
JRRP1610,1434.5153999999998,4,1,1,Television and Entertainment,News Subscription Packages,0.001704290386392367,91.40495718811076
4366112095,1434.417,27,1,1,Business Solutions,Contact Center Solutions,0.0017041734812869767,91.40666136159204
4369589010,1434.1358,323,1,1,Network and Infrastructure,Network Equipment Sales,0.0017038393988110035,91.40836520099086
7857028607,1433.76,3,1,1,Digital Transformation Services,Remote Work Solutions,0.0017033929258576939,91.41006859391672
7839600881,1433.4947,15694,1,1,Security and Privacy,Network Security Solutions,0.0017030777335359456,91.41177167165026
4323064831,1433.0654,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.00170256769937188,91.41347423934963
7822526943,1433.0204999999999,5,1,1,Network and Infrastructure,Network Infrastructure Services,0.0017025143554772453,91.4151767537051
7826106301,1432.795,4,1,1,Security and Privacy,Access Control Solutions,0.0017022464479440594,91.41687900015305
3356012031,1432.7558999999999,8,1,1,Television and Entertainment,Kids Entertainment Packages,0.0017021999947975067,91.41858120014784
4005040550,1432.6939,106,1,1,Digital Transformation Services,Cloud-native Development,0.001702126335076631,91.42028332648292
RFUP21335,1432.679,11,1,1,Mobile Services,Mobile Plans (Postpaid),0.0017021086329824205,91.4219854351159
ASF51003,1432.158,10,1,1,Mobile Services,Mobile Plans (Postpaid),0.001701489653715059,91.42368692476961
14638114,1432.003,6,1,1,Television and Entertainment,Mobile TV Services,0.001701305504412869,91.42538823027402
686901325,1431.9309,10,1,1,Mobile Services,Family Mobile Plans,0.0017012198452858506,91.42708945011931
4016460324,1431.7536,9,1,1,Data and Analytics,Data Analytics Services,0.0017010092022453453,91.42879045932156
APP27815,1431.5179,1,1,1,Mobile Services,Mobile Plans (Postpaid),0.0017007291765000151,91.43049118849807
4369304498,1431.474,59,1,1,Network and Infrastructure,Network Equipment Sales,0.0017006770206653948,91.43219186551873
4006180500,1431.3145,11,1,1,Digital Transformation Services,Cloud-native Development,0.0017004875250931412,91.43389235304383
4370813295,1430.572,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0016996053905326504,91.43559195843436
4333955161,1430.052,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016989875993253033,91.43729094603368
7828102798,1429.6968,29,1,1,Cloud and Hosting Services,Application Hosting Services,0.0016985656004082847,91.43898951163409
RIVI3320,1429.6432,6,1,1,Mobile Services,Mobile Plans (Postpaid),0.0016985019203915274,91.44068801355448
1088011272,1429.6312,15,1,1,Communication Tools,Virtual Event Hosting,0.0016984876636713581,91.44238650121815
5732112724,1429.6208,124,1,1,Television and Entertainment,Local TV Channels,0.001698475307847211,91.444084976526
35702022,1429.1895000000002,18,1,1,Network and Infrastructure,Network Consulting Services,0.0016979628975631173,91.44578293942357
4333955861,1428.444,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.001697077198822584,91.4474800166224
705726321,1428.0,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.0016965497001763107,91.44917656632256
4322020006,1427.8081000000002,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016963217114595993,91.45087288803403
1412,1427.2828,8,1,1,Television and Entertainment,Mobile TV Services,0.001695697623534177,91.45256858565756
7821353405,1426.5097,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.001694779134337254,91.4542633647919
736280004,1426.2972,3,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.0016945266715842516,91.45595789146348
4329431005,1426.2604999999999,5,1,1,Mobile Services,Mobile Plans (Prepaid),0.001694483069781733,91.45765237453327
7886157701,1425.6000000000001,30,1,1,Communication Tools,Virtual Event Hosting,0.001693698356142401,91.45934607288942
7842255524,1425.3571000000002,22,1,1,Community and Social Platforms,Professional Networking Platforms,0.0016934097763649692,91.46103948266578
617997205,1424.7265,65,1,1,Communication Tools,Web Conferencing Services,0.001692660585720059,91.4627321432515
4371200586,1423.3984,1,1,1,Network and Infrastructure,Network Monitoring Services,0.001691082723215294,91.46442322597471
4007001033,1422.5809,180,1,1,Digital Transformation Services,Cloud-native Development,0.0016901114841537436,91.46611333745886
JSF 5020,1421.3969,2,1,1,Broadband and Internet Services,4G Services,0.0016887048210970149,91.46780204227996
4323399123,1421.3516,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016886510019783747,91.46949069328194
750109250,1421.3249,37,1,1,Mobile Services,Family Mobile Plans,0.0016886192807759976,91.47117931256271
405501001,1421.2518,122,1,1,Business Solutions,Digital Workspace Solutions,0.0016885324335889646,91.4728678449963
3411035210,1420.9195,3,1,1,Data and Analytics,Data Analytics Services,0.0016881376412462696,91.47455598263755
4368670564,1419.6984,6,1,1,Network and Infrastructure,Network Equipment Sales,0.0016866869011630168,91.47624266953872
RBKR361,1419.462,1,1,1,Mobile Services,Mobile Plans (Postpaid),0.0016864060437756765,91.4779290755825
2420403000,1419.1590999999999,13909,1,1,Television and Entertainment,Premium TV Channels,0.0016860461803973965,91.47961512176289
4418106312,1419.1542,15,1,1,Digital Transformation Services,Cloud Strategy and Migration,0.0016860403589033274,91.4813011621218
4323010583,1418.8011000000001,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016856208549123387,91.48298678297671
7886153844,1418.5216,607,1,1,Communication Tools,Virtual Event Hosting,0.0016852887921383897,91.48467207176884
4454091803,1418.0028,23,1,1,Devices and Accessories,Network switches,0.0016846724266030594,91.48635674419545
4005014367,1417.9152,12,1,1,Digital Transformation Services,Cloud-native Development,0.0016845683525458217,91.48804131254799
4333901238,1417.51,2,1,1,Devices and Accessories,Network switches,0.0016840869506280966,91.48972539949862
7886221514,1417.3691999999999,7,1,1,Communication Tools,Virtual Event Hosting,0.0016839196717781072,91.4914093191704
4419003289,1417.0,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.001683481040020891,91.49309280021042
4322019953,1416.8925,34,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016833533235693719,91.49477615353399
31741133,1416.8667,65,1,1,Television and Entertainment,Mobile TV Services,0.0016833226716210076,91.49645947620562
4323000443,1416.5522,2,1,1,Mobile Services,Mobile Plans (Prepaid),0.001682949026746564,91.49814242523236
4323914812,1416.3598,7,1,1,Mobile Services,Mobile Plans (Prepaid),0.001682720443999845,91.49982514567635
34365015,1415.5997,19,1,1,Network and Infrastructure,Network Consulting Services,0.001681817399583106,91.50150696307594
4347001110,1415.5326,2,1,1,Television and Entertainment,Movie Subscription Packages,0.0016817376807561578,91.5031887007567
4444901020,1415.2437,2,1,1,IoT and Smart Solutions,Fleet Management Solutions,0.0016813944502180758,91.50487009520691
101827061,1414.499,2,1,1,Customer Support and Management,Customer Support Services,0.001680509701925554,91.50655060490884
3032305071,1414.374,287,1,1,Network and Infrastructure,Carrier Services,0.0016803611944237878,91.50823096610326
325877110,1414.0,2,1,1,Business Solutions,Digital Workspace Solutions,0.0016799168599785036,91.50991088296324
90404,1413.6457,160,1,1,Television and Entertainment,Mobile TV Services,0.0016794959303154978,91.51159037889356
241456,1413.3953999999999,73,1,1,Television and Entertainment,Mobile TV Services,0.0016791985588939609,91.51326957745245
7517901213,1413.1414,43,1,1,Network and Infrastructure,Network Maintenance Services,0.0016788967916503725,91.5149484742441
4396933046,1413.1042,95,1,1,Network and Infrastructure,Network Equipment Sales,0.0016788525958178469,91.51662732683991
1039003608,1412.9564,308,1,1,Cloud and Hosting Services,Application Hosting Services,0.0016786770005477584,91.51830600384045
2120908100,1412.9056,285,1,1,Business Solutions,Managed IT Services,0.001678616647099041,91.51998462048755
4438009403,1412.5,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0016781347699573101,91.52166275525751
4215591060,1412.3578,15,1,1,Digital Transformation Services,Cloud-native Development,0.001677965827823301,91.52334072108533
706029204,1411.9384,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.001677467555453375,91.52501818864079
601089,1411.74,12,1,1,Television and Entertainment,Mobile TV Services,0.001677231844346572,91.52669542048513
291706,1411.7354,243,1,1,Television and Entertainment,Mobile TV Services,0.001677226379270507,91.5283726468644
4333901138,1411.5149999999999,4,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016769645308433929,91.53004961139524
4369527810,1411.3275999999998,41,1,1,Network and Infrastructure,Network Equipment Sales,0.001676741888396745,91.53172635328364
30631022,1411.1860000000001,11,1,1,Network and Infrastructure,Network Consulting Services,0.0016765736590987448,91.53340292694274
JRE5385,1410.808,1,1,1,Digital Transformation Services,Cloud and Hosting Services,0.0016761245724134035,91.53507905151515
7857035043,1410.7457,2,1,1,Gaming and eSports,Live Streaming Services,0.0016760505562745235,91.53675510207142
34600028,1410.1682,41,1,1,Network and Infrastructure,Network Consulting Services,0.0016753644516163638,91.53843046652304
744772050,1409.8656,36,1,1,Mobile Services,Family Mobile Plans,0.0016750049446560883,91.5401054714677
4325900063,1409.6349,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.001674730859210829,91.5417802023269
35576028,1409.5665,4,1,1,Network and Infrastructure,Network Consulting Services,0.0016746495959058625,91.54345485192282
419200129,1409.0686,45,1,1,Devices and Accessories,Data Center Equipment - Servers,0.0016740580608248276,91.54512890998365
5657041718,1408.764,12,1,1,Security and Privacy,Cybersecurity Solutions,0.0016736961777445237,91.54680260616139
JSB 6615,1408.5192,25,1,1,Television and Entertainment,News Subscription Packages,0.0016734053406530648,91.54847601150205
4327921001,1408.407,1,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0016732720403194795,91.55014928354237
4373000269,1408.344,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0016731971925385896,91.55182248073491
4462807200,1408.2071999999998,64,1,1,Devices and Accessories,Network switches,0.0016730346659286563,91.55349551540084
617242100,1408.0,1,1,1,Communication Tools,Web Conferencing Services,0.001672788499893729,91.55516830390073
4373000509,1408.0,1,1,1,Network and Infrastructure,Network Monitoring Services,0.001672788499893729,91.55684109240062
4395263080,1407.9771,54,1,1,Television and Entertainment,Educational TV Channels,0.0016727612933194055,91.55851385369394
4006095230,1407.615,56,1,1,Digital Transformation Services,Cloud-native Development,0.0016723310967882896,91.56018618479072
4379398246,1407.148,3,1,1,Network and Infrastructure,Network Monitoring Services,0.001671776272761691,91.56185796106348
2057805395,1407.0,24,1,1,Security and Privacy,Cybersecurity Solutions,0.0016716004398796,91.56352956150336
3391131208,1406.843,1,1,1,Network and Infrastructure,Network Design Services,0.0016714139144573818,91.56520097541781
2057810607,1406.3198,40,1,1,Security and Privacy,Cybersecurity Solutions,0.0016707923214579895,91.56687176773927
JPU52010,1405.7784,76,1,1,Television and Entertainment,Sports Subscription Packages,0.0016701491057663398,91.56854191684504
5657041967,1405.257,13,1,1,Security and Privacy,Cybersecurity Solutions,0.0016695296512749733,91.57021144649632
4369567532,1405.134,327,1,1,Network and Infrastructure,Network Equipment Sales,0.0016693835198932354,91.57188083001621
6398614364,1405.0954000000002,44,1,1,Cloud and Hosting Services,Platform as a Service (PaaS),0.0016693376607766902,91.57355016767698
7921182628,1404.852,36,1,1,Devices and Accessories,Data Center Equipment - Servers,0.001669048486969251,91.57521921616396
3830903403,1404.7176,69,1,1,Devices and Accessories,Network switches,0.0016688888117033518,91.57688810497567
744901122,1404.3686,265,1,1,Mobile Services,Family Mobile Plans,0.001668474178758421,91.57855657915442
4522100529,1404.2,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0016682738718400388,91.58022485302627
2525408000,1404.1223,6210,1,1,Television and Entertainment,Premium TV Channels,0.001668181559576941,91.58189303458585
439601643,1403.9328,1720,1,1,Security and Privacy,Network Security Solutions,0.0016679564222042633,91.58356099100806
4333912602,1403.3085,3,1,1,Mobile Services,Mobile Plans (Prepaid),0.001667214716337443,91.58522820572439
4443150129,1403.2440000000001,2,1,1,Network and Infrastructure,Wholesale Telecom Services,0.0016671380864665313,91.58689534381085
4320202497,1402.7211,6,1,1,Mobile Services,Mobile Plans (Prepaid),0.0016665168498851432,91.58856186066073
7522509998,1401.6984,1,1,1,Network and Infrastructure,Network Infrastructure Services,0.0016653018209086933,91.59022716248164
22123139,1401.48,1,1,1,Cloud and Hosting Services,Private Cloud Services,0.0016650423486016075,91.59189220483024
4356980478,1401.399,14,1,1,Broadband and Internet Services,5G Services,0.001664946115740463,91.59355715094598
44065232,1400.8789,14,1,1,Television and Entertainment,Mobile TV Services,0.0016643282057271145,91.5952214791517
1017059072,1400.8378,132,1,1,Mobile Services,Mobile Device Management (MDM),0.0016642793764605338,91.59688575852816
7517900405,1399.8700000000001,6,1,1,Network and Infrastructure,Network Maintenance Services,0.0016631295719788598,91.59854888810014
12200108,1399.6195000000002,86,1,1,Television and Entertainment,Mobile TV Services,0.001662831962945321,91.60021172006309
703514104,1399.58,1,1,1,IoT and Smart Solutions,Environmental Monitoring Services,0.0016627850345747625,91.60187450509765
2101420090,1399.275,45,1,1,Television and Entertainment,Premium TV Channels,0.0016624226762704533,91.60353692777393
4443171258,1398.8945,1,1,1,Business Solutions,Contact Center Solutions,0.001661970619435077,91.60519889839337
2525406000,1398.5687,7039,1,1,Television and Entertainment,Premium TV Channels,0.001661583549482474,91.60686048194285
4374901443,1398.456,3,1,1,Network and Infrastructure,Network Monitoring Services,0.0016614496551188812,91.60852193159796
4371894645,1398.32,1,1,1,Network and Infrastructure,Network Monitoring Services,0.0016612880789569598,91.61018321967693
2420908009,1398.2894999999999,1145,1,1,Business Solutions,Managed IT Services,0.0016612518431265288,91.61184447152006
7936089321,1398.2575,13,1,1,Television and Entertainment,Over-the-Top (OTT) Services,0.0016612138252060766,91.61350568534526
JRE5955,1398.2115,2,1,1,Digital Transformation Services,Cloud and Hosting Services,0.0016611591744454266,91.6151668445197
