CUSTOMER_NAME,CUSTOMER_NUMBER,ACCOUNT_GROUP_TXT,CVR_Company_status
CUSTOMER_NAME_2675,82601,Debtors,Normal
CUSTOMER_NAME_2680,82706,Debtors,
CUSTOMER_NAME_2681,84171,Debtors,
CUSTOMER_NAME_2621,84467,Debtors,Normal
CUSTOMER_NAME_2665,85064,Debtors,Normal
CUSTOMER_NAME_2682,86274,Debtors,Normal
CUSTOMER_NAME_2683,86736,Debtors,Normal
CUSTOMER_NAME_2648,86837,Debtors,
CUSTOMER_NAME_2684,87887,Debtors,
CUSTOMER_NAME_2685,88082,Debtors,
CUSTOMER_NAME_2686,88236,Debtors,
CUSTOMER_NAME_2687,88522,Debtors,
CUSTOMER_NAME_2681,45346,Debtors,
CUSTOMER_NAME_2688,88908,Debtors,Normal
CUSTOMER_NAME_2689,88961,Debtors,
CUSTOMER_NAME_2690,89385,Debtors,
CUSTOMER_NAME_2691,89388,Debtors,
CUSTOMER_NAME_2692,89883,Debtors,
CUSTOMER_NAME_2693,90470,Debtors,
CUSTOMER_NAME_2694,91037,Debtors,Normal
CUSTOMER_NAME_2695,91160,Debtors,
CUSTOMER_NAME_2624,91933,Debtors,Normal
CUSTOMER_NAME_2696,92002,Debtors,Normal
CUSTOMER_NAME_2624,92451,Debtors,Normal
CUSTOMER_NAME_2697,92884,Debtors,Normal
CUSTOMER_NAME_2698,100272,Debtors,Normal
CUSTOMER_NAME_2699,100694,Debtors,Normal
CUSTOMER_NAME_2700,100911,Debtors,Inactive
CUSTOMER_NAME_2701,101145,Debtors,Normal
CUSTOMER_NAME_2702,101448,Debtors,Normal
CUSTOMER_NAME_2703,102054,Debtors,Normal
CUSTOMER_NAME_2704,105875,Debtors,Normal
CUSTOMER_NAME_2705,120642,Debtors,Normal
CUSTOMER_NAME_2706,182016,Debtors,Normal
CUSTOMER_NAME_2665,215820,Debtors,Normal
CUSTOMER_NAME_2707,243849,Debtors,Normal
CUSTOMER_NAME_2708,243878,Debtors,Normal
CUSTOMER_NAME_2709,246150,Debtors,Normal
CUSTOMER_NAME_2710,311020,Debtors,Normal
CUSTOMER_NAME_2711,380250,Debtors,Normal
CUSTOMER_NAME_2712,390750,Debtors,Normal
CUSTOMER_NAME_2713,392221,Debtors,Normal
CUSTOMER_NAME_2714,400010,Debtors,Normal
CUSTOMER_NAME_2715,401570,Debtors,Normal
CUSTOMER_NAME_2716,403380,Debtors,Normal
CUSTOMER_NAME_2717,500390,Debtors,Normal
CUSTOMER_NAME_2718,500540,Debtors,Normal
CUSTOMER_NAME_2719,511760,Debtors,Normal
CUSTOMER_NAME_2720,694080,Debtors,Normal
CUSTOMER_NAME_2651,711077,Debtors,Normal
CUSTOMER_NAME_2688,807710,Debtors,Normal
CUSTOMER_NAME_2721,809009,Debtors,
CUSTOMER_NAME_2722,809169,Debtors,Normal
CUSTOMER_NAME_2723,810009,Debtors,Normal
CUSTOMER_NAME_2724,811865,Debtors,
CUSTOMER_NAME_2725,812217,Debtors,Normal
CUSTOMER_NAME_2726,815024,Debtors,Normal
CUSTOMER_NAME_2727,816062,Debtors,Normal
CUSTOMER_NAME_2634,819957,Debtors,Normal
CUSTOMER_NAME_2634,819961,Debtors,Normal
CUSTOMER_NAME_2728,850100,Debtors,Normal
CUSTOMER_NAME_2729,966230,Debtors,Normal
CUSTOMER_NAME_2730,981242,Debtors,Normal
CUSTOMER_NAME_2731,996396,Debtors,Normal
CUSTOMER_NAME_2732,10178,Debtors,Active
CUSTOMER_NAME_2733,12017,Debtors,Active
CUSTOMER_NAME_2734,12703,Debtors,Active
CUSTOMER_NAME_541,20068,Debtors,Active
CUSTOMER_NAME_541,20357,Debtors,Active
CUSTOMER_NAME_2735,21750,Debtors,Active
CUSTOMER_NAME_2736,22373,Debtors,Active
CUSTOMER_NAME_2737,22837,Debtors,Active
CUSTOMER_NAME_2738,23826,Debtors,Active
CUSTOMER_NAME_2739,23889,Debtors,Active
CUSTOMER_NAME_2740,25733,Debtors,Active
CUSTOMER_NAME_2741,25734,Debtors,Active
CUSTOMER_NAME_2741,25735,Debtors,Active
CUSTOMER_NAME_2741,25737,Debtors,Active
CUSTOMER_NAME_2742,25738,Debtors,Active
CUSTOMER_NAME_2733,26053,Debtors,Active
CUSTOMER_NAME_2743,27394,Debtors,Active
CUSTOMER_NAME_2738,27837,Debtors,Active
CUSTOMER_NAME_2733,27938,Debtors,Active
CUSTOMER_NAME_2741,28510,Debtors,Active
CUSTOMER_NAME_2733,28731,Debtors,Active
CUSTOMER_NAME_2744,29337,Debtors,Active
CUSTOMER_NAME_2745,30313,Debtors,Active
CUSTOMER_NAME_2746,31802,Debtors,Active
CUSTOMER_NAME_2747,32223,Debtors,Active
CUSTOMER_NAME_2734,32690,Debtors,Active
CUSTOMER_NAME_2748,33517,Debtors,Active
CUSTOMER_NAME_2749,33874,Debtors,Active
CUSTOMER_NAME_541,34290,Debtors,Active
CUSTOMER_NAME_2750,36741,Debtors,Active
CUSTOMER_NAME_2751,37685,Debtors,Active
CUSTOMER_NAME_2733,38075,Debtors,Active
CUSTOMER_NAME_541,38423,Debtors,Active
CUSTOMER_NAME_2752,38662,Debtors,Active
CUSTOMER_NAME_2753,38722,Debtors,Active
CUSTOMER_NAME_2754,38951,Debtors,Active
CUSTOMER_NAME_2755,39572,Debtors,Active
CUSTOMER_NAME_2756,40423,Debtors,Active
CUSTOMER_NAME_2757,40487,Debtors,Active
CUSTOMER_NAME_2758,42741,Debtors,Active
CUSTOMER_NAME_2744,43086,Debtors,Active
CUSTOMER_NAME_2733,43712,Debtors,Normal
CUSTOMER_NAME_2735,44216,Debtors,Active
CUSTOMER_NAME_2758,44687,Debtors,Active
CUSTOMER_NAME_541,45721,Debtors,Active
CUSTOMER_NAME_2759,45846,Debtors,Active
CUSTOMER_NAME_2760,21423,Debtors,Normal
CUSTOMER_NAME_2761,46790,Debtors,Active
CUSTOMER_NAME_2762,47853,Debtors,Active
CUSTOMER_NAME_2734,48325,Debtors,Active
CUSTOMER_NAME_2763,49151,Debtors,Active
CUSTOMER_NAME_2732,50283,Debtors,Active
CUSTOMER_NAME_2758,50457,Debtors,Active
CUSTOMER_NAME_2741,51087,Debtors,Active
CUSTOMER_NAME_2764,51879,Debtors,Active
CUSTOMER_NAME_2738,52686,Debtors,Active
CUSTOMER_NAME_2765,52720,Debtors,Active
CUSTOMER_NAME_2745,52773,Debtors,Active
CUSTOMER_NAME_2766,53685,Debtors,Active
CUSTOMER_NAME_2763,53831,Debtors,Active
CUSTOMER_NAME_2763,55068,Debtors,Active
CUSTOMER_NAME_2767,55078,Debtors,Active
CUSTOMER_NAME_2734,55081,Debtors,Active
CUSTOMER_NAME_2738,55238,Debtors,Active
CUSTOMER_NAME_2752,55258,Debtors,Active
CUSTOMER_NAME_2766,55612,Debtors,Active
CUSTOMER_NAME_2768,55805,Debtors,Active
CUSTOMER_NAME_2763,55819,Debtors,Active
CUSTOMER_NAME_2769,55825,Debtors,Active
CUSTOMER_NAME_2763,56581,Debtors,Active
CUSTOMER_NAME_2770,57483,Debtors,Active
CUSTOMER_NAME_2771,57731,Debtors,Active
CUSTOMER_NAME_2772,58224,Debtors,Active
CUSTOMER_NAME_2736,58250,Debtors,Active
CUSTOMER_NAME_2763,58361,Debtors,Active
CUSTOMER_NAME_2773,58736,Debtors,Active
CUSTOMER_NAME_2774,59459,Debtors,Active
CUSTOMER_NAME_2734,59461,Debtors,Active
CUSTOMER_NAME_2771,59466,Debtors,Active
CUSTOMER_NAME_2741,59805,Debtors,Active
CUSTOMER_NAME_2736,60157,Debtors,Active
CUSTOMER_NAME_2775,60460,Debtors,Active
CUSTOMER_NAME_2776,60463,Debtors,Active
CUSTOMER_NAME_2736,61518,Debtors,Active
CUSTOMER_NAME_2768,62175,Debtors,Active
CUSTOMER_NAME_2772,62275,Debtors,Active
CUSTOMER_NAME_2777,62491,Debtors,Active
CUSTOMER_NAME_2777,62492,Debtors,Active
CUSTOMER_NAME_2777,62493,Debtors,Active
CUSTOMER_NAME_2768,62524,Debtors,Active
CUSTOMER_NAME_2772,62688,Debtors,Active
CUSTOMER_NAME_2778,62689,Debtors,Active
CUSTOMER_NAME_2779,62694,Debtors,Active
CUSTOMER_NAME_2744,62707,Debtors,Active
CUSTOMER_NAME_2763,62717,Debtors,Active
CUSTOMER_NAME_2772,62918,Debtors,Active
CUSTOMER_NAME_2758,63063,Debtors,Active
CUSTOMER_NAME_2763,63248,Debtors,Active
CUSTOMER_NAME_2780,63416,Debtors,Active
CUSTOMER_NAME_2768,63545,Debtors,Active
CUSTOMER_NAME_541,63554,Debtors,Active
CUSTOMER_NAME_2781,64080,Debtors,Active
CUSTOMER_NAME_2782,64087,Debtors,Active
CUSTOMER_NAME_2783,64132,Debtors,Active
CUSTOMER_NAME_2768,64265,Debtors,Active
CUSTOMER_NAME_2768,64447,Debtors,Active
CUSTOMER_NAME_2784,64842,Debtors,Active
CUSTOMER_NAME_2772,64962,Debtors,Active
CUSTOMER_NAME_2777,64964,Debtors,Active
CUSTOMER_NAME_2741,65127,Debtors,Active
CUSTOMER_NAME_2741,65130,Debtors,Active
CUSTOMER_NAME_2785,65159,Debtors,Active
CUSTOMER_NAME_2741,65272,Debtors,Active
CUSTOMER_NAME_2771,65479,Debtors,Active
CUSTOMER_NAME_2786,65686,Debtors,Active
CUSTOMER_NAME_2784,65727,Debtors,Active
CUSTOMER_NAME_1630,65785,Debtors,Active
CUSTOMER_NAME_2741,65819,Debtors,Active
CUSTOMER_NAME_2742,66204,Debtors,Active
CUSTOMER_NAME_2772,66228,Debtors,Active
CUSTOMER_NAME_2787,66341,Debtors,Active
CUSTOMER_NAME_2752,66612,Debtors,Active
CUSTOMER_NAME_2771,66619,Debtors,Active
CUSTOMER_NAME_2782,67145,Debtors,Active
CUSTOMER_NAME_2788,67202,Debtors,Active
CUSTOMER_NAME_2772,67226,Debtors,Active
CUSTOMER_NAME_2741,67320,Debtors,Active
CUSTOMER_NAME_2789,67550,Debtors,Active
CUSTOMER_NAME_2741,67595,Debtors,Active
CUSTOMER_NAME_2790,67760,Debtors,Active
CUSTOMER_NAME_2741,68120,Debtors,Active
CUSTOMER_NAME_2741,71156,Debtors,Active
CUSTOMER_NAME_2791,71290,Debtors,Active
CUSTOMER_NAME_2792,71327,Debtors,Active
CUSTOMER_NAME_2768,71328,Debtors,Active
CUSTOMER_NAME_2741,71758,Debtors,Active
CUSTOMER_NAME_2741,72293,Debtors,Active
CUSTOMER_NAME_2793,72778,Debtors,Active
CUSTOMER_NAME_2740,72932,Debtors,Active
CUSTOMER_NAME_2789,73016,Debtors,Active
CUSTOMER_NAME_2738,73628,Debtors,Active
CUSTOMER_NAME_2741,73986,Debtors,Active
CUSTOMER_NAME_2779,74052,Debtors,Active
CUSTOMER_NAME_2758,74759,Debtors,Active
CUSTOMER_NAME_2744,75232,Debtors,Active
CUSTOMER_NAME_2768,75275,Debtors,Active
CUSTOMER_NAME_2794,75333,Debtors,Active
CUSTOMER_NAME_2763,75626,Debtors,Active
CUSTOMER_NAME_2734,76038,Debtors,Active
CUSTOMER_NAME_2795,76218,Debtors,Active
CUSTOMER_NAME_2796,76277,Debtors,Active
CUSTOMER_NAME_2793,76541,Debtors,Active
CUSTOMER_NAME_2797,76544,Debtors,Active
CUSTOMER_NAME_2741,76605,Debtors,Active
CUSTOMER_NAME_2789,76825,Debtors,Active
CUSTOMER_NAME_541,77277,Debtors,Active
CUSTOMER_NAME_2734,77776,Debtors,Active
CUSTOMER_NAME_2740,78041,Debtors,Active
CUSTOMER_NAME_2787,78181,Debtors,Active
CUSTOMER_NAME_2798,78613,Debtors,Active
CUSTOMER_NAME_2741,78639,Debtors,Active
CUSTOMER_NAME_2758,78640,Debtors,Active
CUSTOMER_NAME_2799,78893,Debtors,Active
CUSTOMER_NAME_2793,79195,Debtors,Active
CUSTOMER_NAME_2742,79631,Debtors,Active
CUSTOMER_NAME_2740,80066,Debtors,Active
CUSTOMER_NAME_2741,80564,Debtors,Active
CUSTOMER_NAME_2736,80566,Debtors,Active
CUSTOMER_NAME_2763,80646,Debtors,Active
CUSTOMER_NAME_2738,80754,Debtors,Active
CUSTOMER_NAME_2763,80813,Debtors,Active
CUSTOMER_NAME_2741,80817,Debtors,Active
CUSTOMER_NAME_2800,80852,Debtors,Active
CUSTOMER_NAME_2763,81141,Debtors,Active
CUSTOMER_NAME_2763,81268,Debtors,Active
CUSTOMER_NAME_2763,81270,Debtors,Active
CUSTOMER_NAME_2799,81443,Debtors,Active
CUSTOMER_NAME_2735,81598,Debtors,Active
CUSTOMER_NAME_2763,81685,Debtors,Active
CUSTOMER_NAME_2738,81882,Debtors,Active
CUSTOMER_NAME_2741,81907,Debtors,Active
CUSTOMER_NAME_2801,81941,Debtors,Active
CUSTOMER_NAME_2802,81944,Debtors,Active
CUSTOMER_NAME_2741,82089,Debtors,Active
CUSTOMER_NAME_2732,82360,Debtors,Active
CUSTOMER_NAME_2741,82583,Debtors,Active
CUSTOMER_NAME_2766,82636,Debtors,Active
CUSTOMER_NAME_2779,82849,Debtors,Active
CUSTOMER_NAME_2803,82881,Debtors,Active
CUSTOMER_NAME_2784,82898,Debtors,Active
CUSTOMER_NAME_2763,83033,Debtors,Active
CUSTOMER_NAME_2798,83225,Debtors,Active
CUSTOMER_NAME_2733,83542,Debtors,Active
CUSTOMER_NAME_2779,83610,Debtors,Active
CUSTOMER_NAME_2799,84335,Debtors,Active
CUSTOMER_NAME_2732,84471,Debtors,Active
CUSTOMER_NAME_2779,84539,Debtors,Active
CUSTOMER_NAME_2732,85705,Debtors,Active
CUSTOMER_NAME_2779,85706,Debtors,Active
CUSTOMER_NAME_2758,85742,Debtors,Active
CUSTOMER_NAME_2742,86069,Debtors,Active
CUSTOMER_NAME_2779,86269,Debtors,Active
CUSTOMER_NAME_2733,86312,Debtors,Active
CUSTOMER_NAME_2742,86479,Debtors,Active
CUSTOMER_NAME_2738,86755,Debtors,Active
CUSTOMER_NAME_2738,86756,Debtors,Active
CUSTOMER_NAME_2741,86814,Debtors,Active
CUSTOMER_NAME_2766,86859,Debtors,Active
CUSTOMER_NAME_2804,87254,Debtors,Active
CUSTOMER_NAME_2741,87565,Debtors,Active
CUSTOMER_NAME_2732,87759,Debtors,Active
CUSTOMER_NAME_2805,89272,Debtors,Active
CUSTOMER_NAME_2765,89433,Debtors,Active
CUSTOMER_NAME_2738,89602,Debtors,Active
CUSTOMER_NAME_2768,89979,Debtors,Active
CUSTOMER_NAME_2768,90036,Debtors,Active
CUSTOMER_NAME_2778,90244,Debtors,Active
CUSTOMER_NAME_2789,90616,Debtors,Active
CUSTOMER_NAME_2806,90711,Debtors,Active
CUSTOMER_NAME_2799,90757,Debtors,Active
CUSTOMER_NAME_2807,90936,Debtors,Active
CUSTOMER_NAME_2793,91001,Debtors,Active
CUSTOMER_NAME_2793,91335,Debtors,Active
CUSTOMER_NAME_2808,91459,Debtors,Normal
CUSTOMER_NAME_2736,91491,Debtors,Active
CUSTOMER_NAME_2809,91530,Debtors,Active
CUSTOMER_NAME_2741,91560,Debtors,Active
CUSTOMER_NAME_2810,91627,Debtors,Active
CUSTOMER_NAME_2811,91642,Debtors,Active
CUSTOMER_NAME_2812,91672,Debtors,Active
CUSTOMER_NAME_2813,91848,Debtors,Active
CUSTOMER_NAME_2740,92102,Debtors,Active
CUSTOMER_NAME_2736,92143,Debtors,Active
CUSTOMER_NAME_2814,92162,Debtors,Active
CUSTOMER_NAME_355,92167,Debtors,Active
CUSTOMER_NAME_2740,92351,Debtors,Active
CUSTOMER_NAME_2740,92353,Debtors,Active
CUSTOMER_NAME_2734,92379,Debtors,Active
CUSTOMER_NAME_2740,92381,Debtors,Active
CUSTOMER_NAME_2779,92382,Debtors,Active
CUSTOMER_NAME_2736,92517,Debtors,Active
CUSTOMER_NAME_2740,92818,Debtors,Active
CUSTOMER_NAME_2736,93114,Debtors,Active
CUSTOMER_NAME_2750,93144,Debtors,Active
CUSTOMER_NAME_2738,93145,Debtors,Active
CUSTOMER_NAME_2802,93330,Debtors,Active
CUSTOMER_NAME_2734,93373,Debtors,Active
CUSTOMER_NAME_2815,93510,Debtors,Normal
CUSTOMER_NAME_2740,93532,Debtors,Active
CUSTOMER_NAME_2768,93671,Debtors,Active
CUSTOMER_NAME_2754,93727,Debtors,Active
CUSTOMER_NAME_2738,93834,Debtors,Active
CUSTOMER_NAME_2734,93836,Debtors,Active
CUSTOMER_NAME_2732,94046,Debtors,Active
CUSTOMER_NAME_2732,94346,Debtors,Active
CUSTOMER_NAME_2816,94546,Debtors,Active
CUSTOMER_NAME_2793,94833,Debtors,Active
CUSTOMER_NAME_2817,94944,Debtors,Active
CUSTOMER_NAME_2799,95050,Debtors,Active
CUSTOMER_NAME_2818,95089,Debtors,Normal
CUSTOMER_NAME_2779,95272,Debtors,Active
CUSTOMER_NAME_2771,95560,Debtors,Active
CUSTOMER_NAME_2768,95653,Debtors,Active
CUSTOMER_NAME_2819,95867,Debtors,Active
CUSTOMER_NAME_2732,95868,Debtors,Active
CUSTOMER_NAME_2794,96082,Debtors,Active
CUSTOMER_NAME_2740,96176,Debtors,Active
CUSTOMER_NAME_2734,100131,Debtors,Active
CUSTOMER_NAME_2734,100185,Debtors,Active
CUSTOMER_NAME_2820,100270,Debtors,Active
CUSTOMER_NAME_2814,100289,Debtors,Active
CUSTOMER_NAME_2734,100669,Debtors,Active
CUSTOMER_NAME_2741,100670,Debtors,Active
CUSTOMER_NAME_2734,100794,Debtors,Active
CUSTOMER_NAME_2750,100856,Debtors,Active
CUSTOMER_NAME_2777,100963,Debtors,Active
CUSTOMER_NAME_2821,100991,Debtors,Active
CUSTOMER_NAME_2822,101578,Debtors,Active
CUSTOMER_NAME_2750,101618,Debtors,Active
CUSTOMER_NAME_2752,101882,Debtors,Active
CUSTOMER_NAME_2752,101887,Debtors,Active
CUSTOMER_NAME_2750,101902,Debtors,Active
CUSTOMER_NAME_2814,102038,Debtors,Active
CUSTOMER_NAME_2804,102617,Debtors,Active
CUSTOMER_NAME_2823,102821,Debtors,Active
CUSTOMER_NAME_2741,103270,Debtors,Active
CUSTOMER_NAME_2824,103835,Debtors,Normal
CUSTOMER_NAME_2741,103857,Debtors,Active
CUSTOMER_NAME_2766,103909,Debtors,Active
CUSTOMER_NAME_541,103924,Debtors,Active
CUSTOMER_NAME_2825,104104,Debtors,Active
CUSTOMER_NAME_2750,104980,Debtors,Active
CUSTOMER_NAME_2826,105914,Debtors,Active
CUSTOMER_NAME_2827,105915,Debtors,Active
CUSTOMER_NAME_2763,106034,Debtors,Active
CUSTOMER_NAME_2828,106081,Debtors,Active
CUSTOMER_NAME_2829,117060,Debtors,Active
CUSTOMER_NAME_2830,130800,Debtors,Active
CUSTOMER_NAME_2831,131000,Debtors,Active
CUSTOMER_NAME_2765,133660,Debtors,Active
CUSTOMER_NAME_2772,134351,Debtors,Active
CUSTOMER_NAME_2765,137950,Debtors,Active
CUSTOMER_NAME_2766,145500,Debtors,Active
CUSTOMER_NAME_2779,159800,Debtors,Active
CUSTOMER_NAME_2732,190060,Debtors,Active
CUSTOMER_NAME_2832,195103,Debtors,Active
CUSTOMER_NAME_2766,222601,Debtors,Active
CUSTOMER_NAME_2833,226747,Debtors,Active
CUSTOMER_NAME_2772,230703,Debtors,Active
CUSTOMER_NAME_2772,233220,Debtors,Active
CUSTOMER_NAME_2834,233230,Debtors,Active
CUSTOMER_NAME_2779,247799,Debtors,Active
CUSTOMER_NAME_2742,305599,Debtors,Active
CUSTOMER_NAME_2835,305880,Debtors,Active
CUSTOMER_NAME_2742,316290,Debtors,Active
CUSTOMER_NAME_2799,330490,Debtors,Active
CUSTOMER_NAME_2836,337210,Debtors,Active
CUSTOMER_NAME_2799,372090,Debtors,Active
CUSTOMER_NAME_2742,386999,Debtors,Active
CUSTOMER_NAME_2837,407000,Debtors,Active
CUSTOMER_NAME_2838,410870,Debtors,Active
CUSTOMER_NAME_2766,410894,Debtors,Active
CUSTOMER_NAME_2839,430980,Debtors,Active
CUSTOMER_NAME_2766,444100,Debtors,Active
CUSTOMER_NAME_2840,711725,Debtors,Active
CUSTOMER_NAME_2779,752500,Debtors,Active
CUSTOMER_NAME_2779,778700,Debtors,Active
CUSTOMER_NAME_2814,808108,Debtors,Active
CUSTOMER_NAME_2841,816847,Debtors,Active
CUSTOMER_NAME_2766,821785,Debtors,Active
CUSTOMER_NAME_2786,822800,Debtors,Active
CUSTOMER_NAME_2779,827050,Debtors,Active
CUSTOMER_NAME_2779,850800,Debtors,Active
CUSTOMER_NAME_2779,878950,Debtors,Active
CUSTOMER_NAME_2741,931306,Debtors,Active
CUSTOMER_NAME_2779,932000,Debtors,Active
CUSTOMER_NAME_2795,989038,Debtors,Active
CUSTOMER_NAME_2759,990356,Debtors,Active
CUSTOMER_NAME_2842,990687,Debtors,Active
CUSTOMER_NAME_2842,990865,Debtors,Active
CUSTOMER_NAME_2842,990877,Debtors,Active
CUSTOMER_NAME_2842,990894,Debtors,Active
CUSTOMER_NAME_2842,990901,Debtors,Active
CUSTOMER_NAME_2843,991090,Debtors,Active
CUSTOMER_NAME_2844,996395,Debtors,Active
CUSTOMER_NAME_2845,996599,Debtors,Active
CUSTOMER_NAME_2846,999623,Debtors,Active
CUSTOMER_NAME_2847,45202,Debtors,Normal
CUSTOMER_NAME_2848,79924,Debtors,Normal
CUSTOMER_NAME_2849,81555,Debtors,Normal
CUSTOMER_NAME_2850,270510,Debtors,Normal
CUSTOMER_NAME_2851,817375,Debtors,Normal
CUSTOMER_NAME_1125,11967,Debtors,Normal
CUSTOMER_NAME_2852,14540,Debtors,Normal
CUSTOMER_NAME_2853,20298,Debtors,Normal
CUSTOMER_NAME_2854,30776,Debtors,Normal
CUSTOMER_NAME_2855,32536,Debtors,Normal
CUSTOMER_NAME_2856,34118,Debtors,Normal
CUSTOMER_NAME_2857,34918,Debtors,Normal
CUSTOMER_NAME_2858,36294,Debtors,Normal
CUSTOMER_NAME_1125,41390,Debtors,Normal
CUSTOMER_NAME_2859,45056,Debtors,Normal
CUSTOMER_NAME_2860,47165,Debtors,Normal
CUSTOMER_NAME_2861,49119,Debtors,Normal
CUSTOMER_NAME_2862,49322,Debtors,Normal
CUSTOMER_NAME_2863,49981,Debtors,Active
CUSTOMER_NAME_2864,50949,Debtors,Normal
CUSTOMER_NAME_1112,58074,Debtors,Normal
CUSTOMER_NAME_2865,59191,Debtors,Normal
CUSTOMER_NAME_2866,60237,Debtors,Normal
CUSTOMER_NAME_2867,61004,Debtors,Normal
CUSTOMER_NAME_2868,61791,Debtors,Normal
CUSTOMER_NAME_2869,62780,Debtors,Normal
CUSTOMER_NAME_1112,63865,Debtors,Normal
CUSTOMER_NAME_1112,63866,Debtors,Normal
CUSTOMER_NAME_1112,63874,Debtors,Normal
CUSTOMER_NAME_1112,63880,Debtors,Normal
CUSTOMER_NAME_1112,64133,Debtors,Normal
CUSTOMER_NAME_1112,64134,Debtors,Normal
CUSTOMER_NAME_1112,64135,Debtors,Normal
CUSTOMER_NAME_1112,64137,Debtors,Normal
CUSTOMER_NAME_2870,66820,Debtors,Normal
CUSTOMER_NAME_2871,67269,Debtors,Normal
CUSTOMER_NAME_2872,67577,Debtors,Normal
CUSTOMER_NAME_2873,70724,Debtors,Normal
CUSTOMER_NAME_2874,71341,Debtors,Active
CUSTOMER_NAME_2875,74105,Debtors,Normal
CUSTOMER_NAME_2876,74503,Debtors,Active
CUSTOMER_NAME_1112,75176,Debtors,Normal
CUSTOMER_NAME_1112,75177,Debtors,Normal
CUSTOMER_NAME_2877,75753,Debtors,Normal
CUSTOMER_NAME_1112,77190,Debtors,Normal
CUSTOMER_NAME_2878,78902,Debtors,Normal
CUSTOMER_NAME_1112,79012,Debtors,Normal
CUSTOMER_NAME_2879,79447,Debtors,Active
CUSTOMER_NAME_2880,82481,Debtors,Normal
CUSTOMER_NAME_2881,84566,Debtors,Normal
CUSTOMER_NAME_2882,85439,Debtors,Normal
CUSTOMER_NAME_2883,88137,Debtors,Normal
CUSTOMER_NAME_2884,88427,Debtors,Active
CUSTOMER_NAME_2885,88517,Debtors,Normal
CUSTOMER_NAME_1112,89515,Debtors,Normal
CUSTOMER_NAME_2886,90074,Debtors,Normal
CUSTOMER_NAME_1112,90486,Debtors,Normal
CUSTOMER_NAME_1112,95140,Debtors,Normal
CUSTOMER_NAME_2887,100993,Debtors,Normal
CUSTOMER_NAME_2888,101927,Debtors,Normal
CUSTOMER_NAME_2880,200280,Debtors,Normal
CUSTOMER_NAME_2889,238750,Debtors,Active
CUSTOMER_NAME_2890,243837,Debtors,Normal
CUSTOMER_NAME_2891,370600,Debtors,Normal
CUSTOMER_NAME_2892,380410,Debtors,Normal
CUSTOMER_NAME_2893,411850,Debtors,Normal
CUSTOMER_NAME_2894,412440,Debtors,Normal
CUSTOMER_NAME_2895,590400,Debtors,Normal
CUSTOMER_NAME_2896,810456,Debtors,Normal
CUSTOMER_NAME_2897,811704,Debtors,Normal
CUSTOMER_NAME_2898,815760,Debtors,Normal
CUSTOMER_NAME_2899,826454,Debtors,Normal
CUSTOMER_NAME_2900,923500,Debtors,Normal
CUSTOMER_NAME_2901,11029,Debtors,Normal
CUSTOMER_NAME_2902,12777,Debtors,Normal
CUSTOMER_NAME_2902,28400,Debtors,Normal
CUSTOMER_NAME_2903,34632,Debtors,Normal
CUSTOMER_NAME_2904,49680,Debtors,Normal
CUSTOMER_NAME_2905,50275,Debtors,Normal
CUSTOMER_NAME_2906,51620,Debtors,Normal
CUSTOMER_NAME_2907,52177,Debtors,Normal
CUSTOMER_NAME_2908,52716,Debtors,Normal
CUSTOMER_NAME_2909,58534,Debtors,Normal
CUSTOMER_NAME_2910,61252,Debtors,Normal
CUSTOMER_NAME_2911,62667,Debtors,Normal
CUSTOMER_NAME_2912,66098,Debtors,Normal
CUSTOMER_NAME_2913,66840,Debtors,Normal
CUSTOMER_NAME_2914,66922,Debtors,Normal
CUSTOMER_NAME_2915,72205,Debtors,Normal
CUSTOMER_NAME_2916,73258,Debtors,Normal
CUSTOMER_NAME_2902,73848,Debtors,Normal
CUSTOMER_NAME_2917,73941,Debtors,Normal
CUSTOMER_NAME_2918,75239,Debtors,Normal
CUSTOMER_NAME_2919,75607,Debtors,Normal
CUSTOMER_NAME_2920,76962,Debtors,Normal
CUSTOMER_NAME_2921,84406,Debtors,Normal
CUSTOMER_NAME_2922,84438,Debtors,Normal
CUSTOMER_NAME_2923,85704,Debtors,Normal
CUSTOMER_NAME_2924,87261,Debtors,Normal
CUSTOMER_NAME_2909,88876,Debtors,Normal
CUSTOMER_NAME_2925,102852,Debtors,Normal
CUSTOMER_NAME_2926,253560,Debtors,Normal
CUSTOMER_NAME_2927,12705,Debtors,Normal
CUSTOMER_NAME_2928,13231,Debtors,Normal
CUSTOMER_NAME_2929,15047,Debtors,Normal
CUSTOMER_NAME_2930,21959,Debtors,Normal
CUSTOMER_NAME_2931,25478,Debtors,Normal
CUSTOMER_NAME_2932,25691,Debtors,Normal
CUSTOMER_NAME_2933,26995,Debtors,Normal
CUSTOMER_NAME_2934,27549,Debtors,Normal
CUSTOMER_NAME_2935,31347,Debtors,Normal
CUSTOMER_NAME_2936,36089,Debtors,Normal
CUSTOMER_NAME_2937,36736,Debtors,Normal
CUSTOMER_NAME_2938,43022,Debtors,Normal
CUSTOMER_NAME_2939,44199,Debtors,Normal
CUSTOMER_NAME_2940,55347,Debtors,Normal
CUSTOMER_NAME_2941,61034,Debtors,Normal
CUSTOMER_NAME_2942,62455,Debtors,Normal
CUSTOMER_NAME_2943,64629,Debtors,Normal
CUSTOMER_NAME_2944,65865,Debtors,Normal
